Rename ANGLE_ENABLE_PERF -> ANGLE_ENABLE_DEBUG_ANNOTATIONS  Change-Id: I701cd5ee749797428171e9c58a46fce626b9a969 Reviewed-on: https://chromium-review.googlesource.com/223590 Reviewed-by: Geoff Lang <geofflang@chromium.org> Tested-by: Geoff Lang <geofflang@chromium.org>, 15312978, 382, 105, 382
Fixed D3DDisassemble function dynamic GetProcAddress failure on WinRT  Change-Id: I32a345803c9183e0b9b77d529027711f8c8e1ad8 Reviewed-on: https://chromium-review.googlesource.com/225847 Tested-by: Cooper Partin <coopp@microsoft.com> Reviewed-by: Jamie Madill <jmadill@chromium.org> Reviewed-by: Geoff Lang <geofflang@chromium.org>, 15312978, 382, 105, 382
Fix build failure on WinRT due to missing Sleep definition.  Change-Id: I9032484dde6e690fcd175d6d76192724e5bc0357 Reviewed-on: https://chromium-review.googlesource.com/225893 Reviewed-by: Cooper Partin <coopp@microsoft.com> Reviewed-by: Jamie Madill <jmadill@chromium.org> Tested-by: Geoff Lang <geofflang@chromium.org>, 15312978, 382, 105, 382
Only use the Windows 8.1 SDK for WinRT configurations.  BUG=angle:772 BUG=395405  Change-Id: If26a0ec34e6bfd0e22d20803a0bb3ac2000a8e34 Reviewed-on: https://chromium-review.googlesource.com/225531 Reviewed-by: Cooper Partin <coopp@microsoft.com> Reviewed-by: Jamie Madill <jmadill@chromium.org> Tested-by: Geoff Lang <geofflang@chromium.org>, 15312978, 382, 105, 382
Fix precision tracking for built-in function return values  Previously the type of the return value of all function calls was set to the type of the return value in the function signature. This did not carry precision information.  This patch changes this so that the return value precision is set correctly for built-in functions. For single-argument math functions it mostly depends on that addUnaryMath sets the type of the return value to be the same as the type of the operand. The type is replaced but the precision information from the operand type is retained when needed. For multi-argument math functions precision is determined based on all the nodes in the aggregate after the type has been set. For texture functions the precision is set according the sampler type as per ESSL 1.0 spec. For textureSize the precision is always highp as per ESSL 3.0 spec.  BUG=angle:787  Change-Id: I48448e3ffe38656b91177dee9b60dd07a03cd095 Reviewed-on: https://chromium-review.googlesource.com/224951 Reviewed-by: Jamie Madill <jmadill@chromium.org> Reviewed-by: Nicolas Capens <capn@chromium.org> Tested-by: Olli Etuaho <oetuaho@nvidia.com>, 15312978, 382, 105, 382
Remove unnecessary GL API parameter validation on 9_3, 15312978, 382, 105, 382
Merge branch 'google/master' into future-dev, 15312978, 382, 105, 382
Fixed some configuration data not being added to 64-bit builds.  The Debug and Release configurations are 32-bit only.  The Debug_Base and Release_Base configurations should be used in these cases.  In the future we should not rely on defines being placed in these configurations because if ANGLE is included in another project they may not have the same configuration names and the defines will not be added. To combat this always make sure that there are appropriate #ifdef's in the headers and don't add defines that would result in poor performance if they do not exist.  BUG=angle:772  Change-Id: I2b26ffb934f8b3d5e6e556a1e87c1c5ee209c430 Reviewed-on: https://chromium-review.googlesource.com/225051 Tested-by: Geoff Lang <geofflang@chromium.org> Reviewed-by: Jamie Madill <jmadill@chromium.org>, 15312978, 382, 105, 382
Remove getData from BufferImpl.  We only ever call this method inside the D3D Renderer so we can downcast to BufferD3D and call getData on the D3D-specific type.  Leave a FIXME for handling index range validation which will need a CPU-side data cache.  Change-Id: Iaf71bc8055869a8561777b6b36f67e376a1d0b81 Reviewed-on: https://chromium-review.googlesource.com/224654 Tested-by: Jamie Madill <jmadill@chromium.org> Reviewed-by: Geoff Lang <geofflang@chromium.org>, 15312978, 382, 105, 382
Support compressed textures with unpack buffers.  BUG=angle:792  Change-Id: I32f32422232bd4cb04c8a70005cb51482224bf3e Reviewed-on: https://chromium-review.googlesource.com/224655 Reviewed-by: Shannon Woods <shannonwoods@chromium.org> Reviewed-by: Geoff Lang <geofflang@chromium.org> Tested-by: Jamie Madill <jmadill@chromium.org>, 15312978, 382, 105, 382
Fix ASSERT failure in XFB test.  With the invariant handling changes we're also exporting gl_Position and other builtin variables from the translator where we were not previously. This was causing an assert in the XFB code where we would inadvertently assign a register to gl_Position and trip up logic further in the varying handling logic.  BUG=angle:808  Change-Id: I674902da75c572e969f9516033a85c7a7170d7d1 Reviewed-on: https://chromium-review.googlesource.com/225261 Reviewed-by: Shannon Woods <shannonwoods@chromium.org> Reviewed-by: Geoff Lang <geofflang@chromium.org> Tested-by: Jamie Madill <jmadill@chromium.org>, 15312978, 382, 105, 382
Port DEBUG_TRACE and DEBUG_TRACE_TO_DEBUGGER defines from Google's master, 15312978, 382, 105, 382
Add robust D3D11 SRV state tracking.  This will ensure our currently set pixel and vertex SRVs match with the underlying D3D state and reduce the need for resetting them as often.  BUG=angle:756 BUG=417424  Change-Id: I42e9e25182b279871ac4cdf8da5e2ab62c8cf71f Reviewed-on: https://chromium-review.googlesource.com/225052 Tested-by: Jamie Madill <jmadill@chromium.org> Reviewed-by: Brandon Jones <bajones@chromium.org> Reviewed-by: Geoff Lang <geofflang@chromium.org>, 15312978, 382, 105, 382
Defer the creation of textures in TextureStorage9 and use Error objects.  BUG=angle:520  Change-Id: I5db70189d95babef14d48548054af4c7ff2bfc47 Reviewed-on: https://chromium-review.googlesource.com/219334 Reviewed-by: Jamie Madill <jmadill@chromium.org> Tested-by: Geoff Lang <geofflang@chromium.org>, 15312978, 382, 105, 382
Defer the creation of textures in TextureStorage11.  BUG=angle:520  Change-Id: If1c1f7519a84900f594701b6298b64ebf8798073 Reviewed-on: https://chromium-review.googlesource.com/219333 Reviewed-by: Shannon Woods <shannonwoods@chromium.org> Tested-by: Geoff Lang <geofflang@chromium.org>, 15312978, 382, 105, 382
Remove build_angle.gyp.  This file is a duplicate of angle.gyp and we can remove it now that Chrome and Blink are finished with it.  BUG=angle:460  Change-Id: Ida68c8343921ebe9a37b5bcd982e114c91febc3d Reviewed-on: https://chromium-review.googlesource.com/225053 Tested-by: Jamie Madill <jmadill@chromium.org> Reviewed-by: Geoff Lang <geofflang@chromium.org> Reviewed-by: Shannon Woods <shannonwoods@chromium.org>, 15312978, 382, 105, 382
Compiler flags and macros added to shader debug report  The list of D3D compiler flags and macros used if compilation of a shader succeeds is added to the shader debug output.  BUG=angle:751  Change-Id: Ie84a586010787fe8d9c0dedfe9208f881058a588 Reviewed-on: https://chromium-review.googlesource.com/224970 Tested-by: Tibor Ouden den <tibordenouden@gmail.com> Reviewed-by: Geoff Lang <geofflang@chromium.org>, 15312978, 382, 105, 382
Limit D3D11 9_3 to GL ES 2.0, 15312978, 382, 105, 382
Use a new class name for each window.  If a previous window was not cleaned up properly due to a crash in a test the subsequent windows can fail to be created because the class is not destroyed.  Work around this by always creating a unique class before creating the window.  Change-Id: Ied6b2818ef03fa12b07111d8204c3c1a6a5bd5ac Reviewed-on: https://chromium-review.googlesource.com/225080 Reviewed-by: Jamie Madill <jmadill@chromium.org> Tested-by: Geoff Lang <geofflang@chromium.org>, 15312978, 382, 105, 382
Templates should check whether eglChooseConfig returns a config, 15312978, 382, 105, 382
9_3 shouldn't say it's GL ES 2.0 conformant, 15312978, 382, 105, 382
Get rid of use of "static const std::string".  BUG=angle:807 TEST=angle_unittests  Change-Id: Ifa4d713deeb25d52a7aafc362a7e4630024fd511 Reviewed-on: https://chromium-review.googlesource.com/225004 Tested-by: Zhenyao Mo <zmo@chromium.org> Reviewed-by: Jamie Madill <jmadill@chromium.org> Reviewed-by: Geoff Lang <geofflang@chromium.org>, 15312978, 382, 105, 382
Regenerate public projects.  Change-Id: Ifcff7cba0c16775fdc99812539416ad07d88bf5a Reviewed-on: https://chromium-review.googlesource.com/225050 Reviewed-by: Jamie Madill <jmadill@chromium.org> Tested-by: Geoff Lang <geofflang@chromium.org>, 15312978, 382, 105, 382
Fix initialization sequence translation bug.  BUG=angle:805 TEST=https://www.khronos.org/registry/webgl/sdk/tests/conformance/glsl/misc/expression-list-in-declarator-initializer.html  Change-Id: I94fbdd0824dbe73034f8bf022aa53627582ad48b Reviewed-on: https://chromium-review.googlesource.com/224813 Reviewed-by: Jamie Madill <jmadill@chromium.org> Tested-by: Zhenyao Mo <zmo@chromium.org>, 15312978, 382, 105, 382
Fix varying interpolation parsing.  This was broken sometime in the CollectVariables refactor.  BUG=angle:803  Change-Id: Iaa09449f02290c4547f87c1560465dc8998d957c Reviewed-on: https://chromium-review.googlesource.com/224104 Tested-by: Jamie Madill <jmadill@chromium.org> Reviewed-by: Zhenyao Mo <zmo@chromium.org> Reviewed-by: Shannon Woods <shannonwoods@chromium.org>, 15312978, 382, 105, 382
Delete the ShaderImpl on gl::Shader object destruction.  BUG=angleproject:804  Change-Id: I4d68f9283299e9fb6b907a6406c37f92f8b08dbe Reviewed-on: https://chromium-review.googlesource.com/224106 Reviewed-by: Jamie Madill <jmadill@chromium.org> Reviewed-by: Brandon Jones <bajones@chromium.org> Tested-by: Geoff Lang <geofflang@chromium.org>, 15312978, 382, 105, 382
Change the C runtime from static to dynamic.  BUG=angle:733  Change-Id: Iab9a3fbc8aa1e05f4d969016ab28bac868089487 Reviewed-on: https://chromium-review.googlesource.com/224482 Reviewed-by: Geoff Lang <geofflang@chromium.org> Tested-by: Geoff Lang <geofflang@chromium.org>, 15312978, 382, 105, 382
Remove last uses of gl::error in the Buffer classes.  BUG=angle:520  Change-Id: Id18e93b440da64360a6845a42a2664ae531b06f9 Reviewed-on: https://chromium-review.googlesource.com/218769 Reviewed-by: Geoff Lang <geofflang@chromium.org> Tested-by: Geoff Lang <geofflang@chromium.org>, 15312978, 382, 105, 382
Always include precision in interm output if it's available  This helps with debugging precision propagation issues.  BUG=angle:787  Change-Id: Ia969481c8d933455cdafef4ae25c6ab3946bc1c2 Reviewed-on: https://chromium-review.googlesource.com/224281 Reviewed-by: Nicolas Capens <capn@chromium.org> Reviewed-by: Shannon Woods <shannonwoods@chromium.org> Tested-by: Shannon Woods <shannonwoods@chromium.org>, 15312978, 382, 105, 382
Use windows_sdk_path for the 8.0 SDK path and windows_8_1_sdk_path for 8.1.  Change-Id: I0cb4262552852ccbc772ca828a0faa7d3e63784b Reviewed-on: https://chromium-review.googlesource.com/224483 Reviewed-by: Zhenyao Mo <zmo@chromium.org> Tested-by: Geoff Lang <geofflang@chromium.org>, 15312978, 382, 105, 382
Make ShBuiltInResources comparable with memcmp  Chromium builds a std::map with ShBuiltInResources as part of the key. Comparator for == and < are needed for the map implementation.  Currently Chromium uses memcmp as the comparator. Padding in ShBuiltInResources causes uninitialized reads.  Fix this by clearing the padding with memset during ShBuiltInResources initialization.  Change-Id: I78aa3c59ce165503831aa2a67c96cf8af316c152 Reviewed-on: https://chromium-review.googlesource.com/223431 Reviewed-by: Geoff Lang <geofflang@chromium.org> Tested-by: Shannon Woods <shannonwoods@chromium.org>, 15312978, 382, 105, 382
Make commitRegion a base method of TextureD3D.  Use a helper method isValidIndex to preserve ASSERT checks.  Refactoring patch only.  BUG=angle:741  Change-Id: Ie19fa21db51cd0239a3b391de362584a9fbab2df Reviewed-on: https://chromium-review.googlesource.com/222268 Tested-by: Jamie Madill <jmadill@chromium.org> Reviewed-by: Geoff Lang <geofflang@chromium.org>, 15312978, 382, 105, 382
Restrict use of TexStorage more in CopyImage.  We were being too permissive in some copyImage methods when checking if we can create a render target or not. This would lead us to trying to use an inconsistent TexStorage in some cases.  Note that we do need to create inconsistent TexStorage in cases where we are doing a FBO copy *from* a mipmap-incomplete texture attachment.  BUG=angle:780  Change-Id: I5a849b5d8c53713e38cb5f5052a8bb88b3f56260 Reviewed-on: https://chromium-review.googlesource.com/224480 Tested-by: Jamie Madill <jmadill@chromium.org> Reviewed-by: Geoff Lang <geofflang@chromium.org> Reviewed-by: Shannon Woods <shannonwoods@chromium.org>, 15312978, 382, 105, 382
Fix missing include of common_defines.gypi.  Change-Id: I308956a700df4d440573fbae89e67cab0f2cf482 Reviewed-on: https://chromium-review.googlesource.com/224653 Reviewed-by: Zhenyao Mo <zmo@chromium.org> Tested-by: Geoff Lang <geofflang@chromium.org>, 15312978, 382, 105, 382
Invariant related processing.  * Fix a bug in PreProcessor for STDGL pragma. * Record all invariant settings and set them in ShaderVariable. * Write #pragma STDGL invariant(all) in GL  BUG=angle:776 TEST=https://www.khronos.org/registry/webgl/sdk/tests/conformance/glsl/misc/shaders-with-invariance.html  Change-Id: Ie28b75480deed79f0c9f26e3b98f1778d1290182 Reviewed-on: https://chromium-review.googlesource.com/223610 Tested-by: Zhenyao Mo <zmo@chromium.org> Reviewed-by: Jamie Madill <jmadill@chromium.org>, 15312978, 382, 105, 382
Remove getNativeTexture from TextureImpl.  We can stop exposing this method on the GL-side now that we only use it on the D3D back-end.  BUG=angle:781  Change-Id: I3a9ecc277dcd21147881b8780849782f68b3e62e Reviewed-on: https://chromium-review.googlesource.com/222924 Tested-by: Jamie Madill <jmadill@chromium.org> Reviewed-by: Brandon Jones <bajones@chromium.org>, 15312978, 382, 105, 382
Remove getSamplerStateWithNativeOffset.  This method returned a sampler state as normal with the base level automatically offset by the one or two levels we use in the D3D workaround for small compressed textures. Since this is D3D-only we can move all of the logic into the D3D classes themselves.  BUG=angle:781  Change-Id: Ie0a60877efebb41f02f4e57625a44e5fb5cce074 Reviewed-on: https://chromium-review.googlesource.com/222923 Tested-by: Jamie Madill <jmadill@chromium.org> Reviewed-by: Brandon Jones <bajones@chromium.org>, 15312978, 382, 105, 382
Move Texture Serials to the base class.  It's reasonable to use the serial logic on both the GL and all other translated Renderers since we check the logic on the GL-side. Serials give us a way to identify Textures that aren't raw pointers and aren't "id". "id" has issues when Textures are deleted then re-allocated with the same value.  BUG=angle:781  Change-Id: I1a2a8b6f4ea3db915574c957c143a81e0210ec7d Reviewed-on: https://chromium-review.googlesource.com/222922 Tested-by: Jamie Madill <jmadill@chromium.org> Reviewed-by: Brandon Jones <bajones@chromium.org>, 15312978, 382, 105, 382
Use immutable level count in gl::Texture.  Instead of storing a binary flag indicating if we've created immutable storage store a level count. This indicates if or if not we've created immutable storage as well as avoiding the call to the native storage to return the level count.  BUG=angle:781  Change-Id: I08a6bd086d00ddf3255262a7711628be5212b4b7 Reviewed-on: https://chromium-review.googlesource.com/222921 Tested-by: Jamie Madill <jmadill@chromium.org> Reviewed-by: Brandon Jones <bajones@chromium.org>, 15312978, 382, 105, 382
Added IInspectable EGLNativeWindowType and ICoreWindow support  Change-Id: I6dd7fef72a73572d4a3deda7ce36a11da3a75c81 Reviewed-on: https://chromium-review.googlesource.com/224366 Reviewed-by: Geoff Lang <geofflang@chromium.org> Tested-by: Geoff Lang <geofflang@chromium.org>, 15312978, 382, 105, 382
Defer the creation of Blit9's geometry and return Errors if it fails.  BUG=angle:520  Change-Id: I5e51fec38c513419beea5ff612a6ec2fb0e81a26 Reviewed-on: https://chromium-review.googlesource.com/218768 Reviewed-by: Geoff Lang <geofflang@chromium.org> Tested-by: Geoff Lang <geofflang@chromium.org>, 15312978, 382, 105, 382
Use a constant for the number of faces in a cube map.  BUG=angle:520  Change-Id: Ia35103059526aff2fc1b29a160d8471f4b5cbd42 Reviewed-on: https://chromium-review.googlesource.com/223107 Reviewed-by: Geoff Lang <geofflang@chromium.org> Tested-by: Geoff Lang <geofflang@chromium.org>, 15312978, 382, 105, 382
Removed declaration of getAttachedShaders() without implementation.  Found while working on BUG=angle:751  BUG=angle:751  Change-Id: I8a5c5383f88ecb379395d1a23e36148145ebe34d Reviewed-on: https://chromium-review.googlesource.com/224090 Tested-by: Tibor Ouden den <tibordenouden@gmail.com> Reviewed-by: Geoff Lang <geofflang@chromium.org> Reviewed-by: Jamie Madill <jmadill@chromium.org>, 15312978, 382, 105, 382
Update the getRenderTarget functions to return gl::Error objects.  BUG=angle:520  Change-Id: If1f4f71972b669704eff70b5f60927d8e6ac07b3 Reviewed-on: https://chromium-review.googlesource.com/218767 Reviewed-by: Geoff Lang <geofflang@chromium.org> Tested-by: Geoff Lang <geofflang@chromium.org>, 15312978, 382, 105, 382
Merge the copyToStorage methods.  BUG=angle:741  Change-Id: I67380748ee875cc2dea61eb82a9b0d600144dc85 Reviewed-on: https://chromium-review.googlesource.com/222267 Tested-by: Jamie Madill <jmadill@chromium.org> Reviewed-by: Geoff Lang <geofflang@chromium.org>, 15312978, 382, 105, 382
Revert "Added IInspectable EGLNativeWindowType and ICoreWindow support"  Causing regressions in the build: http://build.chromium.org/p/chromium.gpu.fyi/builders/GPU%20Mac%20Builder/builds/20182  This reverts commit 756aebfc7afa6d0de14e96637ef396dd7b290c2d.  Change-Id: I2f4bdb5aeb429c9bbc5e655a1761704f33737841 Reviewed-on: https://chromium-review.googlesource.com/224221 Reviewed-by: Jamie Madill <jmadill@chromium.org> Tested-by: Jamie Madill <jmadill@chromium.org>, 15312978, 382, 105, 382
Added IInspectable EGLNativeWindowType and ICoreWindow support  Change-Id: I34e443b1e194800460e441ac6cee42cf68430564 Reviewed-on: https://chromium-review.googlesource.com/224302 Reviewed-by: Geoff Lang <geofflang@chromium.org> Tested-by: Geoff Lang <geofflang@chromium.org>, 15312978, 382, 105, 382
Fix TextureD3D::setData for depth-stencil textures.  D3D11 requires us to NULL the update region parameter when updating depth stencil textures. For these textures we can't always use the subdata workaround so disable it entirely for these textures.  BUG=angle:729 BUG=365078  Change-Id: I44258dd1b8937b1aebcb3a73de835698805537e0 Reviewed-on: https://chromium-review.googlesource.com/222911 Tested-by: Jamie Madill <jmadill@chromium.org> Reviewed-by: Geoff Lang <geofflang@chromium.org>, 15312978, 382, 105, 382
Fix CopyBufferSubData validation.  We were checking readTarget twice instead of both read and write.  BUG=angle:800  Change-Id: I4096a9c4e0fdec9c77bfc25250923c188d2b43db Reviewed-on: https://chromium-review.googlesource.com/224102 Reviewed-by: Geoff Lang <geofflang@chromium.org> Tested-by: Jamie Madill <jmadill@chromium.org>, 15312978, 382, 105, 382
Add c++0x flag to cflags on non-win platforms.  Our previous change to use static_assert leads the new wave of c++11 features.  BUG=  Change-Id: Id6d382475daa7029109dab1017a59b5ef07c18df Reviewed-on: https://chromium-review.googlesource.com/221267 Reviewed-by: Geoff Lang <geofflang@chromium.org> Reviewed-by: Kenneth Russell <kbr@chromium.org> Tested-by: Jamie Madill <jmadill@chromium.org>, 15312978, 382, 105, 382
We managed to disable NPOT textures on AMD. Reenable them.  BUG=angle:799  Change-Id: Iaa8aee1f09c8c2ac3669d6709572f76f40f21847 Reviewed-on: https://chromium-review.googlesource.com/224042 Reviewed-by: Geoff Lang <geofflang@chromium.org> Tested-by: Shannon Woods <shannonwoods@chromium.org>, 15312978, 382, 105, 382
Enable most Google tests for Feature Level 9_3, 15312978, 382, 105, 382
Revert "Added IInspectable EGLNativeWindowType and ICoreWindow support" due to build failures on Chromium FYI bots.  This reverts commit 406a3be91cc8175df95bd390425e35830778f2d5.  Change-Id: Ica2abd2e557a4fd9852d85b7fc018e3d272b6edf Reviewed-on: https://chromium-review.googlesource.com/224051 Reviewed-by: Shannon Woods <shannonwoods@chromium.org> Tested-by: Shannon Woods <shannonwoods@chromium.org>, 15312978, 382, 105, 382
Added IInspectable EGLNativeWindowType and ICoreWindow support  Change-Id: I9ad82b7819bcca1c05e7aa60dc2baec4a7bc403c Reviewed-on: https://chromium-review.googlesource.com/222360 Tested-by: Cooper Partin <coopp@microsoft.com> Reviewed-by: Geoff Lang <geofflang@chromium.org>, 15312978, 382, 105, 382
Use DXProgrammableCapture to check for capture/replay in Windows Store, 15312978, 382, 105, 382
Enhance shader debug output  glGetTranslatedShaderSourceANGLE() returns the glsl code the initial translated hlsl code the final translated hlsl code and the disassembly of the generated binary with the compiler configuration. This enhancement is only available if the define ANGLE_GENERATE_SHADER_DEBUG_INFO exists. This define is set in the debug configurations for the Windows platform.  BUG=angle:751  Change-Id: I8b15e8b25fbb0c0575a73cc876bf8f1fa7ed142a Reviewed-on: https://chromium-review.googlesource.com/221059 Reviewed-by: Geoff Lang <geofflang@chromium.org> Tested-by: Geoff Lang <geofflang@chromium.org>, 15312978, 382, 105, 382
Use fewer string operations when debug annotations are enabled, 15312978, 382, 105, 382
Enable D3D11 debug annotations in Windows Store projects., 15312978, 382, 105, 382
Use D3D11 debug annotations when D3D9 isn't available, 15312978, 382, 105, 382
Use attributes to avoid unrolling and flatten conditionals.  [loop] and [flatten] help avoid unrolling make more shaders compile successfully. When unrolling has to happen an error X3531 is generated so we have to try compiling again without these attributes.  BUG=395048395286  Change-Id: I91ea8ac3a822ab1f1ac24907d42326e3c6c9d9af Reviewed-on: https://chromium-review.googlesource.com/222810 Tested-by: Nicolas Capens <capn@chromium.org> Reviewed-by: Geoff Lang <geofflang@chromium.org>, 15312978, 382, 105, 382
Update Renderer11::packPixels to return Error objects.  BUG=angle:520 BUG=394361  Change-Id: I95f2f806210ac7aea8b0c57bece610eb22d018ed Reviewed-on: https://chromium-review.googlesource.com/222481 Reviewed-by: Shannon Woods <shannonwoods@chromium.org> Tested-by: Geoff Lang <geofflang@chromium.org>, 15312978, 382, 105, 382
Set _DEBUG for debug projects and NDEBUG for release projects, 15312978, 382, 105, 382
Refactor TLS management.  Use cross-platform APIs and constants and conditionally compile the Windows-specific DllMain.  BUG=angleproject:783  Change-Id: I8fd2708ab0925cb3207010eb0e759cfc055183ab Reviewed-on: https://chromium-review.googlesource.com/222955 Reviewed-by: Geoff Lang <geofflang@chromium.org> Tested-by: Kenneth Russell <kbr@chromium.org>, 15312978, 382, 105, 382
Split FenceImpl into FenceNVImpl and FenceSyncImpl and refactor.  Move Windows-specific code out of Fence.cpp. Split FenceImpl based on suggestions on previous review https://chromium-review.googlesource.com/221805/ . Refactored further based on code review feedback and added first unit tests.  BUG=angleproject:774  Change-Id: I630034e1788e48ddb7722016ca22da474e785798 Reviewed-on: https://chromium-review.googlesource.com/222954 Reviewed-by: Kenneth Russell <kbr@chromium.org> Tested-by: Kenneth Russell <kbr@chromium.org>, 15312978, 382, 105, 382
Fix compile error on 32-bit builds.  BUG=angle:520  Change-Id: Ibd3f46ca565ddd96820ef52b140f7e99cf28a5c2 Reviewed-on: https://chromium-review.googlesource.com/223168 Reviewed-by: Geoff Lang <geofflang@chromium.org> Tested-by: Geoff Lang <geofflang@chromium.org>, 15312978, 382, 105, 382
Updated TextureStorage11 to use Error objects for D3D11 object creation.  BUG=angle:520  Change-Id: I2b4d3d2be99d4185ff1ff1c6521fbd66a1e771ae Reviewed-on: https://chromium-review.googlesource.com/217337 Reviewed-by: Brandon Jones <bajones@chromium.org> Reviewed-by: Shannon Woods <shannonwoods@chromium.org> Tested-by: Geoff Lang <geofflang@chromium.org>, 15312978, 382, 105, 382
Update the TextureStorage calls to associate textures to use Errors objects.  BUG=angle:520  Change-Id: Ied81c25a04d7239985cc83bb20493ce0bfd372d3 Reviewed-on: https://chromium-review.googlesource.com/217336 Reviewed-by: Brandon Jones <bajones@chromium.org> Reviewed-by: Shannon Woods <shannonwoods@chromium.org> Tested-by: Geoff Lang <geofflang@chromium.org>, 15312978, 382, 105, 382
Added test to ensure ProgramBinary saving and loading works correctly  Change-Id: I7fa88e7e3ecf812659967867e856cc1677b8359d Reviewed-on: https://chromium-review.googlesource.com/222931 Tested-by: Brandon Jones <bajones@chromium.org> Reviewed-by: Geoff Lang <geofflang@chromium.org>, 15312978, 382, 105, 382
Fix PBO missing unmap in some edge cases.  We had missed a few unmap calls in NativeBuffer11::copyFromStoage. This method is only called when PBOs are used in conjunction with SubData updates or when drawing with PBOs.  BUG=angle:667  Change-Id: I04a2b78e830edb9439e25661a2676af374df439e Reviewed-on: https://chromium-review.googlesource.com/222920 Tested-by: Jamie Madill <jmadill@chromium.org> Reviewed-by: Brandon Jones <bajones@chromium.org> Reviewed-by: Shannon Woods <shannonwoods@chromium.org>, 15312978, 382, 105, 382
Fix a crash with the WebGL conformance test suite.  Undefined behavior caused by an overflowed enum was causing the translator symbol table stack to not get popped correctly when the compiler completed causing dangling symbols who's storage was reclaimed and reused when the allocation pool was popped. The error occurred in the "shader-with-reserved-words" test which passes when the compiler fails due to the use of reserved words as identifiers. As such this test would pass even if the GPU process crashes but further tests in the test suite would fail.  BUG=angle::785 786  Change-Id: I365cb55f962f8dfe409f40532effeb10b8189432 Reviewed-on: https://chromium-review.googlesource.com/223093 Reviewed-by: Zhenyao Mo <zmo@chromium.org> Reviewed-by: Nicolas Capens <capn@chromium.org> Tested-by: Gus Fernandez <gusfernandez@chromium.org>, 15312978, 382, 105, 382
Fix FL9_3 mipmap issue caused by 9_3 not supporting MaxLOD=0.0f, 15312978, 382, 105, 382
Improve corner-case viewport emulation in 9_3, 15312978, 382, 105, 382
Reduce calls to ID3D11Device::GetFeatureLevel, 15312978, 382, 105, 382
Removed unnecessary call eglGetConfigs call from templates, 15312978, 382, 105, 382
Fix D3D11 Hazard warnings in Debug.  BUG=angle:756 BUG=417424  Change-Id: I827f1db6bb0a3ba33f116e4cfbf8556da0e884d1 Reviewed-on: https://chromium-review.googlesource.com/221220 Tested-by: Jamie Madill <jmadill@chromium.org> Reviewed-by: Shannon Woods <shannonwoods@chromium.org>, 15312978, 382, 105, 382
Implement support of unary operator "+" in translator.  BUG=angle:779 TEST=conformance/glsl/misc/struct-unary-operators.html  Change-Id: Ia827e07dcfc8ad3bbbc078e54336815be9027945 Reviewed-on: https://chromium-review.googlesource.com/222720 Reviewed-by: Jamie Madill <jmadill@chromium.org> Reviewed-by: Kenneth Russell <kbr@chromium.org> Tested-by: Zhenyao Mo <zmo@chromium.org>, 15312978, 382, 105, 382
Improve the TextureStorage11 SRV cache.   * Use a std::map instead of std::vector for logarithmic search time.  * Reduce the number of structs and make them private instead of    protected since they arn't used outside of the base class.  * Fix the SRV cache member name.  BUG=angle:520  Change-Id: I5158c1d46523f46158c51cd68044f7c915a3de03 Reviewed-on: https://chromium-review.googlesource.com/217335 Reviewed-by: Jamie Madill <jmadill@chromium.org> Tested-by: Geoff Lang <geofflang@chromium.org>, 15312978, 382, 105, 382
Refactor Texture::storage methods to use gl::Error objects.  BUG=angle:520  Change-Id: I33bc8479815a587749bddc722ac9fe5a85f554cb Reviewed-on: https://chromium-review.googlesource.com/216648 Reviewed-by: Jamie Madill <jmadill@chromium.org> Tested-by: Geoff Lang <geofflang@chromium.org>, 15312978, 382, 105, 382
Refactor Texture::copy*Image methods to use gl::Error objects.  BUG=angle:520  Change-Id: I8b6bf5d50ee0d1f796eff52919ee65823fdee6cb Reviewed-on: https://chromium-review.googlesource.com/216647 Reviewed-by: Shannon Woods <shannonwoods@chromium.org> Tested-by: Geoff Lang <geofflang@chromium.org>, 15312978, 382, 105, 382
Make OSWindow a non-static member of ANGLETest.  BUG=angle:611  Change-Id: I455e1dd0ad5582191621e316c4808a2d753e9aaa Reviewed-on: https://chromium-review.googlesource.com/219867 Tested-by: Jamie Madill <jmadill@chromium.org> Reviewed-by: Geoff Lang <geofflang@chromium.org>, 15312978, 382, 105, 382
Add workaround for Unicode compile error.  Chromium builds define UNICODE while we don't which confuses the built-in IDC_ARROW macro.  With this fix and http://crbug.com/415983 we can build angle_perf_tests in Chromium.  BUG=angle:744  Change-Id: I268a7c11a5b5355cb2485bf10faf750972cf4e30 Reviewed-on: https://chromium-review.googlesource.com/220363 Reviewed-by: Shannon Woods <shannonwoods@chromium.org> Reviewed-by: Geoff Lang <geofflang@chromium.org> Tested-by: Jamie Madill <jmadill@chromium.org>, 15312978, 382, 105, 382
Remove perf tests dependency on gtest.  BUG=angle:744  Change-Id: I9272e0009238680db1a87e6cb1c1c48b2ed48dd6 Reviewed-on: https://chromium-review.googlesource.com/220362 Tested-by: Jamie Madill <jmadill@chromium.org> Reviewed-by: Geoff Lang <geofflang@chromium.org>, 15312978, 382, 105, 382
