Write integration tests for `--keep-old` in the CLI  Signed-off-by: Chris Corbyn <chris@w3style.co.uk>, 36344568, 2, 4, 2
Write integration tests on new `fig run` linking behaviour  Signed-off-by: Chris Corbyn <chris@w3style.co.uk>, 36344568, 2, 4, 2
Re-add missing import for patch  Signed-off-by: Chris Corbyn <chris@w3style.co.uk>, 36344568, 2, 4, 2
Write tests for --no-links changes to `fig up`  Signed-off-by: Chris Corbyn <chris@w3style.co.uk>, 36344568, 2, 4, 2
Add integration tests for Project.up() w/ start_links and keep_old  Signed-off-by: Chris Corbyn <chris@w3style.co.uk>, 36344568, 2, 4, 2
Add integration tests for Service.recreate_containers() with keep_old  Signed-off-by: Chris Corbyn <chris@w3style.co.uk>, 36344568, 2, 4, 2
Add unit tests for include_links in get_services()  Signed-off-by: Chris Corbyn <chris@w3style.co.uk>, 36344568, 2, 4, 2
Rename _prepend_with_links() -> _inject_links()  Signed-off-by: Chris Corbyn <chris@w3style.co.uk>, 36344568, 2, 4, 2
Remove obsolete method _get_linked_service_names()  Signed-off-by: Chris Corbyn <chris@w3style.co.uk>, 36344568, 2, 4, 2
Spike: Re-use existing containers for `fig run`  Signed-off-by: Chris Corbyn <chris@w3style.co.uk>, 36344568, 2, 4, 2
Fix issue with infinite recursion when service_names is empty  Signed-off-by: Chris Corbyn <chris@w3style.co.uk>, 36344568, 2, 4, 2
Update doc string to reflect new behaviour.  Signed-off-by: Chris Corbyn <chris@w3style.co.uk>, 36344568, 2, 4, 2
Fix bug with duplicate service entries in `fig up`  Signed-off-by: Chris Corbyn <chris@w3style.co.uk>, 36344568, 2, 4, 2
Spike: Implement --no-links for `fig up`  Signed-off-by: Chris Corbyn <chris@w3style.co.uk>, 36344568, 2, 4, 2
Spike: Start linked containers on `fig run` by default  Signed-off-by: Chris Corbyn <chris@w3style.co.uk>, 36344568, 2, 4, 2
Remove FIXME as there's nothing to fix :)  Signed-off-by: Chris Corbyn <chris@w3style.co.uk>, 36344568, 2, 4, 2
Update cli integration test for 'auto_start' behaviour  Signed-off-by: Chris Corbyn <chris@w3style.co.uk>, 36344568, 2, 4, 2
Add unit tests for Project.get_services()  Signed-off-by: Chris Corbyn <chris@w3style.co.uk>, 36344568, 2, 4, 2
Write integration test for 'auto_start' behaviour  Signed-off-by: Chris Corbyn <chris@w3style.co.uk>, 36344568, 2, 4, 2
Move 'auto_start' option default to Service and add unit tests  Signed-off-by: Chris Corbyn <chris@w3style.co.uk>, 36344568, 2, 4, 2
Spike: Add --up option to `fig run`  Signed-off-by: Chris Corbyn <chris@w3style.co.uk>, 36344568, 2, 4, 2
Spike: Add 'auto_start' option to fig.yml  Signed-off-by: Chris Corbyn <chris@w3style.co.uk>, 36344568, 2, 4, 2
Add developer certificate of origin docs  Signed-off-by: Ben Firshman <ben@firshman.co.uk>, 36344568, 2, 4, 2
Switch to Apache License 2.0  Signed-off-by: Ben Firshman <ben@firshman.co.uk>, 36344568, 2, 4, 2
Merge pull request #227 from orchardup/add-pythonunbuffered-to-django-docs  Add PYTHONUNBUFFERED=1 to Django tutorial, 36344568, 2, 4, 2
Add PYTHONUNBUFFERED=1 to Django tutorial, 36344568, 2, 4, 2
Merge pull request #223 from orchardup/put-orchard-in-sidebar  Put Orchard in docs sidebar, 36344568, 2, 4, 2
Compress the sidebar a bit, 36344568, 2, 4, 2
Put Orchard in docs sidebar, 36344568, 2, 4, 2
Merge pull request #206 from orchardup/remove-intermediate-build-containers  Remove intermediate build containers, 36344568, 2, 4, 2
Fix 0.4.1 release notes, 36344568, 2, 4, 2
Fix deploy docs script, 36344568, 2, 4, 2
Update docs to Docker 0.11.1, 36344568, 2, 4, 2
Remove intermediate build containers  Docker does this by default now., 36344568, 2, 4, 2
Update Fig version on install page, 36344568, 2, 4, 2
Add sanity check to OS X build script, 36344568, 2, 4, 2
Add sanity check to linux build script, 36344568, 2, 4, 2
Remove entrypoint from dockerfile, 36344568, 2, 4, 2
Merge pull request #217 from orchardup/0.4.1  Ship 0.4.1, 36344568, 2, 4, 2
Ship 0.4.1, 36344568, 2, 4, 2
Update install docs for Docker 0.11.0, 36344568, 2, 4, 2
Merge pull request #215 from marksteve/docker-0.11  Docker 0.11, 36344568, 2, 4, 2
Fix index error when getting ghost state of containers, 36344568, 2, 4, 2
Remove hash from gif URL, 36344568, 2, 4, 2
Merge pull request #211 from servebox/project-name  Add the ability to configure the project name using a command line option, 36344568, 2, 4, 2
Add installation and entrypoint to dockerfile, 36344568, 2, 4, 2
Fix pull requests failing on travis, 36344568, 2, 4, 2
Add the ability to configure the project name, 36344568, 2, 4, 2
Merge pull request #207 from orchardup/fig-run-correct-exit-code  Return correct exit code from fig run, 36344568, 2, 4, 2
Return correct exit code from fig run  Closes #197, 36344568, 2, 4, 2
Add docs build and dist to clean script, 36344568, 2, 4, 2
Remove /docs/.git-gh-pages from gitignore  It's inside /docs/_site, 36344568, 2, 4, 2
Update version of docker-osx, 36344568, 2, 4, 2
Update tag in docker-osx download URL, 36344568, 2, 4, 2
Update domain in docker-osx download URL, 36344568, 2, 4, 2
Update download URLs on install page, 36344568, 2, 4, 2
Merge pull request #202 from orchardup/ship-0.4.0  Ship 0.4.0, 36344568, 2, 4, 2
Ship 0.4.0, 36344568, 2, 4, 2
Fix regression in handling of build errors, 36344568, 2, 4, 2
Merge pull request #201 from orchardup/better-log-printing  Better log printing, 36344568, 2, 4, 2
Make log messages line up with each other, 36344568, 2, 4, 2
Use name without project for log printing, 36344568, 2, 4, 2
Add tests for names on containers, 36344568, 2, 4, 2
Merge pull request #186 from orchardup/update-docker-py-7f55a101f813f3e96413d1b577e98d9467b0bffc  WIP: Docker >=0.9 support docker-py 0.3.1, 36344568, 2, 4, 2
Update docker[-osx] version in install docs, 36344568, 2, 4, 2
Update build status badge, 36344568, 2, 4, 2
Use Orchard to run integration tests, 36344568, 2, 4, 2
Split tests into unit and integration, 36344568, 2, 4, 2
Fix regression when mounting volumes  Caused by https://github.com/dotcloud/docker-py/commit/77fec67c608d0839a795f6eb807c9df2fd5bfd45, 36344568, 2, 4, 2
Update docker-py APIError imports, 36344568, 2, 4, 2
Update docker-py  Using commit: https://github.com/aanand/docker-py/commit/b31bb4d879c8ecc37491edb9f56369c513577918, 36344568, 2, 4, 2
Set "VolumesFrom" when starting containers  This is necessary when working with Docker 0.10.0 and up. Fortunately we can set it both when creating and starting and retain compatibility with 0.8.x and 0.9.x.  recreate_containers() is now responsible for starting containers as well as creating them. This greatly simplifies usage of the Service class., 36344568, 2, 4, 2
Merge pull request #193 from damm/fix_scripts_build_linux  Ensure that `pwd`/dist exists and is writeable, 36344568, 2, 4, 2
  Ensure `pwd`/dist exists always and is 777.   Fixes #192  Signed-off-by: Scott M. Likens <scott@likens.us>, 36344568, 2, 4, 2
Fix build output  docker-py now streams us the raw JSON events so we have to replicate the Docker client's progress logic.  On the bright side we now have well-behaved progress bars when pulling an image during `fig build` (no more ski slopes) and `fig up` (no more silence)., 36344568, 2, 4, 2
Update to docker-py 0.3.1  From https://github.com/dotcloud/docker-py/commit/7f55a101f813f3e96413d1b577e98d9467b0bffc  This now requires Docker 0.9 or greater., 36344568, 2, 4, 2
Merge pull request #191 from orchardup/fix-one-off-containers-not-linking-to-service  Fix one-off containers not linking to service, 36344568, 2, 4, 2
Remove unused imports, 36344568, 2, 4, 2
Fix one-off containers not linking to service  Closes #185.  Need to test this more thoroughly. We need a docker-py mock., 36344568, 2, 4, 2
Merge pull request #188 from shanejonas/fix/utf8-encoding  fix issue with utf8 encoding in logger stdout, 36344568, 2, 4, 2
fix issue with utf8 encoding in logger stdout, 36344568, 2, 4, 2
Merge pull request #150 from muff1nman/utf8  Jekyll errors out with utf8 input, 36344568, 2, 4, 2
Merge pull request #180 from orchardup/better-error-message-for-broken-links  Improve error message when link does not exist, 36344568, 2, 4, 2
Improve error message when link does not exist, 36344568, 2, 4, 2
Merge pull request #164 from orchardup/friendlier-build-error  Friendlier build error, 36344568, 2, 4, 2
Merge pull request #165 from orchardup/number-one  Stop 'fig up' when a container exits, 36344568, 2, 4, 2
Merge pull request #173 from colinmccune/master  Fixes the mac build script so it wont fail when the venv folder doesn't exist, 36344568, 2, 4, 2
Updates the mac build script so it wont fail when the venv folder does not exist., 36344568, 2, 4, 2
Merge pull request #171 from orchardup/scaling-down-removes-containers  Scaling down removes containers, 36344568, 2, 4, 2
Scaling down removes containers  Squashed version of #162. Closes #121., 36344568, 2, 4, 2
Merge pull request #166 from orchardup/utf8-fixes  Fix UnicodeEncodeErrors in output of 'build' 'run' and 'up', 36344568, 2, 4, 2
Fix UnicodeEncodeErrors in output of 'build' 'run' and 'up'  Squashed version of #125. Closes #112., 36344568, 2, 4, 2
Stop 'fig up' when a container exits  Closes #1 ヽ(*・ω・)ﾉ, 36344568, 2, 4, 2
Update install instructions on homepage  Closes #161, 36344568, 2, 4, 2
Friendlier build error  Hide the backtrace and show a comprehensible message.  Closes #160., 36344568, 2, 4, 2
Merge pull request #132 from kvz/privileged  Add support for privileged containers #123, 36344568, 2, 4, 2
Add support for privileged containers #123  This is required for mounting external volumes and addresses errors such as `mount.nfs: Operation not permitted`  Be gentle I don't normally use Python :), 36344568, 2, 4, 2
Merge pull request #154 from talwai/patch-1  Update django.md: Fix link to fig.yml reference, 36344568, 2, 4, 2
Update django.md: Fix link to fig.yml reference, 36344568, 2, 4, 2
Use utf8 when building docs, 36344568, 2, 4, 2
Merge pull request #148 from orchardup/only-self-link-in-one-off-containers  Only `fig run` containers link back to the service they're part of, 36344568, 2, 4, 2
Only `fig run` containers link back to the service they're part of  Fixes #107., 36344568, 2, 4, 2
Create CONTRIBUTING.md, 36344568, 2, 4, 2
Update version in install docs, 36344568, 2, 4, 2
Merge pull request #146 from orchardup/ship-0.3.2  Ship 0.3.2, 36344568, 2, 4, 2
Ship 0.3.2, 36344568, 2, 4, 2
Merge pull request #143 from orchardup/expose-option  Support 'expose' config option like docker's --expose, 36344568, 2, 4, 2
Merge pull request #145 from marksteve/run-rm  Add option to remove container in `docker run` (Closes #137), 36344568, 2, 4, 2
Add option to remove container in `docker run` (Closes #137), 36344568, 2, 4, 2
Remove unneeded 'ports' entries from WP and Django fig.ymls in docs, 36344568, 2, 4, 2
Display unpublished ports in 'fig ps', 36344568, 2, 4, 2
Support 'expose' config option like docker's --expose  Exposes ports to linked services without publishing them to the world., 36344568, 2, 4, 2
Check NetworkSettings.Ports instead of HostConfig.PortBindings in tests  The latter appears to be unreliable., 36344568, 2, 4, 2
Update version in installation docs, 36344568, 2, 4, 2
Remove venv before building on OS X, 36344568, 2, 4, 2
Merge pull request #141 from orchardup/ship-0.3.1  Ship 0.3.1, 36344568, 2, 4, 2
Ship 0.3.1, 36344568, 2, 4, 2
Merge pull request #140 from orchardup/fix-ps-on-docker-0.8.1-with-no-command  Fix ps on Docker 0.8.1 when there is no command, 36344568, 2, 4, 2
Fix ps on Docker 0.8.1 when there is no command  Fixes #138, 36344568, 2, 4, 2
Merge pull request #139 from orchardup/fix-delete-volume  Fix delete volume, 36344568, 2, 4, 2
Merge pull request #133 from kvz/contributingdocs  Add a contributing page. Refs #123, 36344568, 2, 4, 2
Add steps for contributing to README, 36344568, 2, 4, 2
Pass through standard remove_container options, 36344568, 2, 4, 2
Add test for fig rm, 36344568, 2, 4, 2
Improve CLI test names, 36344568, 2, 4, 2
Add --force option to fig rm, 36344568, 2, 4, 2
Fix KeyError when `-v` is not specified in `fig rm`, 36344568, 2, 4, 2
Remove Python 3 from Travis  Let's not kid ourselves., 36344568, 2, 4, 2
Merge pull request #131 from orchardup/ship-0.3.0  Ship 0.3.0, 36344568, 2, 4, 2
Ship 0.3.0, 36344568, 2, 4, 2
Merge pull request #130 from orchardup/fix-hanging-recreate  Fix hanging recreate, 36344568, 2, 4, 2
Fix: image-defined entrypoint not overridden by intermediate container  This was causing recreation to hang., 36344568, 2, 4, 2
Document link aliases, 36344568, 2, 4, 2
Merge pull request #78 from orchardup/document-docker-version  Document which versions of Docker Fig supports, 36344568, 2, 4, 2
Merge pull request #128 from orchardup/better-error-message-when-service-is-not-dict  Improve error when service is not a dict, 36344568, 2, 4, 2
Reformat comments in YAML reference for readability, 36344568, 2, 4, 2
Reword port warning in YAML reference remove it from README, 36344568, 2, 4, 2
Improve error when service is not a dict  Fixes #127, 36344568, 2, 4, 2
Merge pull request #104 from Gazler/documentation/port-strings  Documentation: Include notes on mapping ports, 36344568, 2, 4, 2
Remove unsupported Docker 0.7.6 from Travis, 36344568, 2, 4, 2
Document what version of Docker is supported, 36344568, 2, 4, 2
Merge pull request #25 from orchardup/ship-binaries  Ship OS X binaries, 36344568, 2, 4, 2
Add installation instructions for binaries, 36344568, 2, 4, 2
Add script to build Linux binary, 36344568, 2, 4, 2
Use Python base image and run as normal user, 36344568, 2, 4, 2
Add script to build an OS X binary, 36344568, 2, 4, 2
Documentation: Include notes on mapping ports  When mapping ports as strings there is an issue with the way YAML parses numbers in the format "xx:yy" where yy is less than 60 - this issue is now included in the documentation.  This fixes #103, 36344568, 2, 4, 2
Fix tests importing six, 36344568, 2, 4, 2
Remove six from requirements  It was vendorised in 75c430635b46de090165bcc5140050fe0f1dd56d, 36344568, 2, 4, 2
Merge pull request #120 from marksteve/link-name  Add custom link names (Closes #72), 36344568, 2, 4, 2
Merge pull request #113 from orchardup/alternate-fig-file  Alternate fig file can be specified with -f, 36344568, 2, 4, 2
Merge pull request #124 from marksteve/delete-volume  Provide option to remove volumes in `fig rm`, 36344568, 2, 4, 2
Provide option to remove volumes in `fig rm`, 36344568, 2, 4, 2
Add link names test, 36344568, 2, 4, 2
Fix links related test, 36344568, 2, 4, 2
Add custom link names (Closes #72), 36344568, 2, 4, 2
Alternate fig file can be specified with -f, 36344568, 2, 4, 2
Fix Dockerfile reference URL in docs, 36344568, 2, 4, 2
Vendorise six.py  Because pyinstaller adds an old version to the path:  http://www.pyinstaller.org/ticket/773, 36344568, 2, 4, 2
Update Orchard description, 36344568, 2, 4, 2
Update Orchard description, 36344568, 2, 4, 2
Merge pull request #114 from orchardup/refactor-errors  Extract error text into errors.py, 36344568, 2, 4, 2
Indent string literals, 36344568, 2, 4, 2
Move "Can't find fig.yml" error into errors.py, 36344568, 2, 4, 2
Refactor connection errors  Makes command.py a lot more readable., 36344568, 2, 4, 2
Exit deploy docs script on Fig error, 36344568, 2, 4, 2
Update docker-osx version to 0.8.0, 36344568, 2, 4, 2
Merge pull request #111 from teozkr/master  Exclude tests from MANIFEST, 36344568, 2, 4, 2
remove tests from distribution build, 36344568, 2, 4, 2
Use sys.exit instead of global, 36344568, 2, 4, 2
Fix broken manifest, 36344568, 2, 4, 2
Add Dockerfile filename to wordpress guide, 36344568, 2, 4, 2
Update Wordpress guide so you can edit code, 36344568, 2, 4, 2
Ship 0.2.2, 36344568, 2, 4, 2
Fix scale not binding ports, 36344568, 2, 4, 2
Fix tests when there is an image with int tag, 36344568, 2, 4, 2
Merge pull request #91 from barnybug/master  Implement topological sort using Cormen/Tarjan algorithm to handle a->b->c dependencies and detect a->b->c->a cycles., 36344568, 2, 4, 2
Merge pull request #83 from dustinlacewell/print-logs-during-attach  Tell fig up to print logs before attaching, 36344568, 2, 4, 2
Implement topological sort using Cormen/Tarjan algorithm to handle a->b->c dependencies and detect a->b->c->a cycles., 36344568, 2, 4, 2
Merge pull request #87 from orchardup/stop-projects-in-reverse-order-to-starting  Stop projects in reverse order to starting, 36344568, 2, 4, 2
Stop projects in reverse order to starting, 36344568, 2, 4, 2
Merge pull request #86 from orchardup/update-to-docker-0.8.0  Test Docker 0.8.0 on Travis, 36344568, 2, 4, 2
Test Docker 0.8.0 on Travis, 36344568, 2, 4, 2
Tell fig up to print logs before attaching, 36344568, 2, 4, 2
Merge pull request #80 from orchardup/ship-0.2.1  Ship 0.2.1, 36344568, 2, 4, 2
Ship 0.2.1, 36344568, 2, 4, 2
Merge pull request #79 from orchardup/strict-config  Throw an error if you specify an unrecognised option in `fig.yml`, 36344568, 2, 4, 2
Throw an error if you specify an unrecognised option in `fig.yml`  Closes #27., 36344568, 2, 4, 2
Lock version of docker-osx on home page, 36344568, 2, 4, 2
Merge pull request #77 from orchardup/friendlier-connection-error  Friendlier connection error for docker-osx users, 36344568, 2, 4, 2
Install docker-osx from tag, 36344568, 2, 4, 2
Fix Ubuntu check - forgot to actually inspect the distro, 36344568, 2, 4, 2
Show installation instructions if it looks like Docker isn't installed, 36344568, 2, 4, 2
Friendlier connection error for docker-osx users, 36344568, 2, 4, 2
Add /build to gitignore, 36344568, 2, 4, 2
Specify working docker-osx version in docs, 36344568, 2, 4, 2
Merge pull request #70 from orchardup/ship-0.2.0  Ship 0.2.0, 36344568, 2, 4, 2
Ship 0.2.0, 36344568, 2, 4, 2
Merge pull request #67 from orchardup/link-services-to-themselves  Link services to themselves, 36344568, 2, 4, 2
Link services to themselves  E.g. `fig run db ...` will be able to access the db service., 36344568, 2, 4, 2
Document how one-off commands are configured, 36344568, 2, 4, 2
Document how to see env vars for a service, 36344568, 2, 4, 2
Merge pull request #52 from cameronmaske/fix-sort-service-dicts  Fix for #48, 36344568, 2, 4, 2
Merge pull request #66 from damianmoore/doc_django_fix_psycopg  Fixed error where Django can't connect to Postgres because psycopg2 is not installed, 36344568, 2, 4, 2
Fixed error where Django can't connect to Postgres because psycopg2 is not installed, 36344568, 2, 4, 2
Fix for #48.  Rework of how services are sorted based on dependencies using a topological sort. Includes error handling to detect circular/self imports (should raise a DependecyError). Added in logging to the CLI to log out any DependencyErrors. Removed the compact module as it is no longer used., 36344568, 2, 4, 2
Fix recreate_containers test, 36344568, 2, 4, 2
Update docker-py  From https://github.com/bfirsh/docker-py/commit/2014572941ade555c465a61af5753cb8c05f17bd, 36344568, 2, 4, 2
Move command to fig.yml  As done in the getting started guides. Easier to explain like this I think., 36344568, 2, 4, 2
Fix broken test on Python 3, 36344568, 2, 4, 2
Update docker-py  From https://github.com/bfirsh/docker-py/commit/b79fee71ce3b017ac1c6b1600c4c8d901fbe4231, 36344568, 2, 4, 2
Fix link to running Django example, 36344568, 2, 4, 2
Add links to Dockerfile docs, 36344568, 2, 4, 2
Merge pull request #58 from mrchrisadams/load_yaml_as_well_as_yml  Support loading in Figfiles with .yaml extension, 36344568, 2, 4, 2
Simplify getting started guide  and add links off to dockerfile docs, 36344568, 2, 4, 2
Use new envvar format in getting started guide, 36344568, 2, 4, 2
Add open-docs script, 36344568, 2, 4, 2
Add missing return value for filename check  Oh my how embarrassing., 36344568, 2, 4, 2
Support loading in Figfiles with .yaml extension  Add basic boilerplate text - feel free to change, 36344568, 2, 4, 2
Add note about postgres image settings, 36344568, 2, 4, 2
Build docs before deploying, 36344568, 2, 4, 2
Fix ordering in dockerfile, 36344568, 2, 4, 2
Stop force-pushing to gh-pages, 36344568, 2, 4, 2
Wordpress getting-started guide, 36344568, 2, 4, 2
Remove project name from envvars in docs, 36344568, 2, 4, 2
Add IRC to docs, 36344568, 2, 4, 2
Cache bust docs CSS, 36344568, 2, 4, 2
Make logo a link to index, 36344568, 2, 4, 2
Clarify services line in readme, 36344568, 2, 4, 2
Clarify line about services, 36344568, 2, 4, 2
Update homepage in setup.py, 36344568, 2, 4, 2
Clearer introduction in readme, 36344568, 2, 4, 2
Clearer introduction, 36344568, 2, 4, 2
Remove magical comments from readme, 36344568, 2, 4, 2
Point readme at documentation, 36344568, 2, 4, 2
Update homepage title, 36344568, 2, 4, 2
Fix Dockerfile in Rails example  was missing libpq-dev, 36344568, 2, 4, 2
Make strapline smaller on mobile, 36344568, 2, 4, 2
Update environment variable names in reference  Scheme was changed in 3e7e6e76563afbbd244803769be4e3e84f4d8a81, 36344568, 2, 4, 2
New website, 36344568, 2, 4, 2
Merge pull request #55 from orchardup/ship-0.1.4  Ship 0.1.4, 36344568, 2, 4, 2
Ship 0.1.4, 36344568, 2, 4, 2
Merge pull request #54 from orchardup/add-link-alias-without-project-name  Add link alias without project name, 36344568, 2, 4, 2
Only install unittest2 on Python 2.6, 36344568, 2, 4, 2
Rewrite introduction, 36344568, 2, 4, 2
Add link alias without project name  REDIS_1_PORT_6379_TCP_ADDR instead of FIGTEST_REDIS_1_PORT_6379_TCP_ADDR.  Ref #37, 36344568, 2, 4, 2
Update docker-py  From https://github.com/bfirsh/docker-py/commit/0a9512d008b4b79d625aed360d9dc323ccc342d5, 36344568, 2, 4, 2
Just deploy the _site directory to gh-pages, 36344568, 2, 4, 2
Move docs to master branch  - build with script/build-docs - deploy with script/deploy-docs, 36344568, 2, 4, 2
Move mock to dev requirements, 36344568, 2, 4, 2
Revert "Remove Travis badge"  This reverts commit ac90e0e9398be7447d6a300c3c77c7dba295df48., 36344568, 2, 4, 2
Only pull ubuntu:latest in tests  Might stop Travis running out of disk space., 36344568, 2, 4, 2
Pull ubuntu image for CLI tests, 36344568, 2, 4, 2
Remove Travis badge  Travis is running out of disk space., 36344568, 2, 4, 2
Remove intermediate containers in recreate test, 36344568, 2, 4, 2
Remove images created by tests, 36344568, 2, 4, 2
Hide build/PyPi badges on homepage, 36344568, 2, 4, 2
Merge pull request #50 from orchardup/ship-0.1.3  Bump version to 0.1.3, 36344568, 2, 4, 2
Bump version to 0.1.3, 36344568, 2, 4, 2
Merge pull request #47 from orchardup/fix-split-buffer  Fig bug in split_buffer where input was being discarded, 36344568, 2, 4, 2
Fig bug in split_buffer where input was being discarded  Also write some tests for it., 36344568, 2, 4, 2
Merge pull request #46 from orchardup/fix-port-syntax  Fix port syntax, 36344568, 2, 4, 2
Allow ports to be specified in '1234/tcp' format, 36344568, 2, 4, 2
Fix bug where too many '/tcp' suffixes were added to port config, 36344568, 2, 4, 2
Add license to setup.py, 36344568, 2, 4, 2
Verbose nosetests, 36344568, 2, 4, 2
Bump to version 0.1.2, 36344568, 2, 4, 2
Merge pull request #40 from orchardup/fix-35  Make sure attach() is called as soon as LogPrinter is initialized, 36344568, 2, 4, 2
Make sure attach() is called as soon as LogPrinter is initialized  Fixes #35., 36344568, 2, 4, 2
Merge pull request #39 from orchardup/fix-cursor-lag  Fix lag when using cursor keys in an interactive 'fig run', 36344568, 2, 4, 2
Remove unused import, 36344568, 2, 4, 2
Fix lag when using cursor keys in an interactive 'fig run', 36344568, 2, 4, 2
Add PyPi badge, 36344568, 2, 4, 2
Merge pull request #34 from orchardup/better-tty-handling-for-fig-run  Add option to disable pseudo-tty on fig run, 36344568, 2, 4, 2
Update docker-py  Brought in changes from https://github.com/dotcloud/docker-py/pull/145, 36344568, 2, 4, 2
Merge pull request #36 from orchardup/use-container-create-for-recreating-containers  Use Container.create to recreate containers, 36344568, 2, 4, 2
Improve ps CLI test, 36344568, 2, 4, 2
Remove containers after running CLI tests, 36344568, 2, 4, 2
Use Container.create to recreate containers  self.create_container might do unexpected things., 36344568, 2, 4, 2
Use raw socket in 'fig run' simplify _attach_to_container, 36344568, 2, 4, 2
Add option to disable pseudo-tty on fig run  Also disable tty if stdin is not a tty., 36344568, 2, 4, 2
Forcibly kill Docker when Travis ends  May fix tests timing out., 36344568, 2, 4, 2
Add comments to script/travis, 36344568, 2, 4, 2
Merge pull request #33 from cameronmaske/recreate_containers  Patch for #32, 36344568, 2, 4, 2
Updated recreate_containers to attempt to base intermediate container's the previous container's image. Added in additional functionality to reset any entrypoints for the intermediate container and pull/retry handling if the image does not exist. Updated test coverage to check if an container is recreated with an entrypoint it is handled correctly., 36344568, 2, 4, 2
Update docker-py  From https://github.com/bfirsh/docker-py/commit/4bc5d27e51cc9afecfbc1d566b413f4d45203823, 36344568, 2, 4, 2
Merge pull request #30 from orchardup/ship-0.1.1  Bump to version 0.1.1, 36344568, 2, 4, 2
Bump to version 0.1.1, 36344568, 2, 4, 2
Merge pull request #29 from orchardup/fix-external-port-config  Fix external port config, 36344568, 2, 4, 2
Fix external port config  When exposing a port externally it seems Docker only actually exposes it if you specify the *internal* port as `xxxx/tcp`. So add that on if it's not there., 36344568, 2, 4, 2
Merge pull request #24 from orchardup/travis-pypi-deployment  Travis PyPi deployment, 36344568, 2, 4, 2
Remove unnecessary release script, 36344568, 2, 4, 2
Add Travis PyPi deployment, 36344568, 2, 4, 2
Fix travis formatting  To use formatting travis command line tool uses, 36344568, 2, 4, 2
Thank some folks, 36344568, 2, 4, 2
Add note to CHANGES.md about old/new env vars, 36344568, 2, 4, 2
Fix ambiguous order of upgrade instructions, 36344568, 2, 4, 2
Fix markdown, 36344568, 2, 4, 2
Add upgrade instructions, 36344568, 2, 4, 2
Add missing files to manifest, 36344568, 2, 4, 2
Merge pull request #22 from orchardup/ship-0.1.0  Ship 0.1.0, 36344568, 2, 4, 2
Version 0.1.0, 36344568, 2, 4, 2
Fix typos in manifest, 36344568, 2, 4, 2
Ignore vim undo files, 36344568, 2, 4, 2
Merge pull request #23 from orchardup/add-scale-command  Add scale command, 36344568, 2, 4, 2
Add scale command  Closes #9, 36344568, 2, 4, 2
Add number to container, 36344568, 2, 4, 2
Merge pull request #21 from orchardup/add-basic-dockerfile  Add basic Dockerfile, 36344568, 2, 4, 2
Add basic Dockerfile  Because., 36344568, 2, 4, 2
Merge pull request #20 from orchardup/travis-just-uses-socket  Travis runs Docker just on the Unix socket not on TCP, 36344568, 2, 4, 2
Travis runs Docker just on the Unix socket not on TCP, 36344568, 2, 4, 2
Merge pull request #19 from orchardup/use-docker-host-variable  Use DOCKER_HOST environment variable to find Docker daemon, 36344568, 2, 4, 2
Merge pull request #18 from orchardup/shorten-long-commands-in-ps  Shorten long commands in ps, 36344568, 2, 4, 2
Use DOCKER_HOST environment variable to find Docker daemon  Removed all "smart" connection logic. Fig either uses the DOCKER_HOST environment variable if it's present or passes `None` to docker-py which does the "right thing" (i.e. falls back to the Unix socket).  This means we no longer know at URL-deciding time whether we can connect to the Docker daemon so we wrap `dispatch` in a `try/except` which catches `requests.exceptions.ConnectionError`., 36344568, 2, 4, 2
Merge pull request #10 from orchardup/use-regular-attach  LogPrinter uses regular attach() not websocket, 36344568, 2, 4, 2
Account for length of the ellipsis string when truncating commands, 36344568, 2, 4, 2
LogPrinter uses regular `attach()` not websocket  Fixes #7., 36344568, 2, 4, 2
Shorten long commands in ps, 36344568, 2, 4, 2
Merge pull request #14 from orchardup/vendor-docker-py  Vendor docker-py, 36344568, 2, 4, 2
Merge pull request #16 from orchardup/add-help-command  Add help command, 36344568, 2, 4, 2
Merge pull request #15 from orchardup/copy-readme-command-docs-to-docstrings  Copy readme commands docs to CLI docstrings, 36344568, 2, 4, 2
Vendor docker-py  From https://github.com/aanand/docker-py/commit/9dc03c57373a92076a7ea323f00d9717f97cd35e, 36344568, 2, 4, 2
Add help command, 36344568, 2, 4, 2
Copy readme commands docs to CLI docstrings, 36344568, 2, 4, 2
Merge pull request #13 from orchardup/recreate-containers  Recreate containers on each `fig up`, 36344568, 2, 4, 2
Clarify that volumes are preserved when recreating containers, 36344568, 2, 4, 2
Update README for new 'fig up' behaviour, 36344568, 2, 4, 2
Fix test regression, 36344568, 2, 4, 2
Quieter log output when recreating  Moved log stuff to Service which I think makes more sense anyway. Maybe., 36344568, 2, 4, 2
Use an anonymous intermediate container so that when recreating containers suffixes always start from 1, 36344568, 2, 4, 2
Refactor recreate_containers() in preparation for smart name-preserving logic, 36344568, 2, 4, 2
Reduce stop() timeout when recreating containers, 36344568, 2, 4, 2
Rework 'fig up' to use recreate_containers(), 36344568, 2, 4, 2
Remove project.create_containers() revamp project.recreate_containers()  `recreate_containers` now returns two lists of old+new containers along with their services., 36344568, 2, 4, 2
service.recreate_containers() no longer removes the old containers  We need to keep them around until the new ones have been started., 36344568, 2, 4, 2
Support volumes in config with an unspecified host path, 36344568, 2, 4, 2
Be sure to test that recreate_containers updates config, 36344568, 2, 4, 2
